model,doc,psr,iteration,CosSim_Thresh,TopKSelection,f1_micro,f1_macro,exact_match_ratio,precision@8,precision@15,precision@recall,map,precision_micro,recall_micro,fpr_micro,auc_micro,auc_macro
LAAT,2,1_0.1_0,9,0,2,71.6,33.6,1.7,77.9,65,70.8,78.1,75.7,68,0
LAAT,2,1_0.1_0,10,0,2,73.4,37.4,2,78,65.3,71.5,78.5,75.7,71.1,0
LAAT,2,1_0.1_0,11,0,2,75.4,44.7,2.9,78.1,65.5,71.9,78.6,74.3,76.7,0.1
LAAT,2,1_0.1_0,12,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,13,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,14,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,15,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,16,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,17,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,18,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,19,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,20,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,21,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,22,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,23,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,24,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,25,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,26,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,27,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,28,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,29,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,3,1_0.1_0,0,0,3,57.5,19.4,0.4,68.5,53.9,56.6,59.9,59.8,55.3,0.1
LAAT,3,1_0.1_0,1,0,3,58.8,19.8,0.4,70.2,55.2,57.9,64.3,62,55.9,0.1
LAAT,3,1_0.1_0,2,0,3,60,20.4,0.5,71.5,56.5,59.3,67.1,64,56.4,0.1
LAAT,3,1_0.1_0,3,0,3,61.1,20.9,0.6,72.6,57.8,60.6,69.1,66,56.9,0.1
LAAT,3,1_0.1_0,4,0,3,62.2,21.6,0.7,73.5,58.9,61.8,70.7,67.8,57.5,0.1
LAAT,3,1_0.1_0,5,0,3,63.2,22.2,0.7,74.1,59.9,63,71.9,69.4,58,0.1
LAAT,3,1_0.1_0,6,0,3,64.1,22.8,0.8,74.6,60.7,64.1,73,70.8,58.5,0
LAAT,3,1_0.1_0,7,0,3,64.9,23.7,0.8,75,61.3,65.1,73.8,71.8,59.2,0
LAAT,3,1_0.1_0,8,0,3,65.4,24.9,0.9,75.2,61.9,65.9,74.5,72.5,59.6,0
LAAT,3,1_0.1_0,9,0,3,65.8,25.1,1,75.4,62.3,66.6,75,73.5,59.5,0
LAAT,3,1_0.1_0,10,0,3,66.1,25.3,1.1,75.5,62.6,67.2,75.4,74.3,59.4,0
LAAT,3,1_0.1_0,11,0,3,66.2,25.5,1.1,75.6,62.8,67.7,75.7,74.9,59.4,0
LAAT,3,1_0.1_0,12,0,3,66.3,25.5,1.1,75.6,63,68.1,75.9,75.1,59.3,0
LAAT,3,1_0.1_0,13,0,3,66.3,25.5,1.1,75.6,63.1,68.3,76,75.1,59.3,0
LAAT,3,1_0.1_0,14,0,3,66.3,25.5,1.1,75.5,63.1,68.4,76.1,75.1,59.3,0
LAAT,3,1_0.1_0,15,0,3,66.2,25.5,1.1,75.5,63,68.4,76.1,75.1,59.3,0
LAAT,3,1_0.1_0,16,0,3,66.2,25.5,1.1,75.4,63,68.4,76.1,75,59.3,0
LAAT,3,1_0.1_0,17,0,3,66.2,25.5,1.1,75.4,63,68.4,76.1,75,59.3,0
LAAT,3,1_0.1_0,18,0,3,66.2,25.5,1.1,75.4,63,68.4,76.1,75,59.3,0
LAAT,3,1_0.1_0,19,0,3,66.2,25.5,1.1,75.4,63,68.4,76,75,59.3,0
LAAT,3,1_0.1_0,20,0,3,66.2,25.5,1.1,75.4,63,68.4,76,75,59.3,0
LAAT,3,1_0.1_0,21,0,3,66.2,25.5,1.1,75.4,63,68.3,76,75,59.2,0
LAAT,3,1_0.1_0,22,0,3,66.2,25.5,1.1,75.4,63,68.3,76,75,59.2,0
LAAT,3,1_0.1_0,23,0,3,66.2,25.5,1.1,75.4,63,68.3,76,75,59.2,0
LAAT,3,1_0.1_0,24,0,3,66.2,25.5,1.1,75.4,63,68.3,76,75,59.2,0
LAAT,3,1_0.1_0,25,0,3,66.2,25.5,1.1,75.4,63,68.3,76,75,59.2,0
